14/06/2016 (C) FTSE International Limited 2016. All Rights Reserved,,,,,,,,,,,,,,,,,,,,
FTSE ESG Ratings (Global) - Pillar,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
Cons Code,SEDOL,ISIN,Local Market,CUSIP,Constituent Name,Country Code,ISO Code,Exchange Code,Industry Code,Supersector Code,Sector Code,Subsector Code,Pillar,Exposure,Previous Exposure,Score,Previous Score,Score (Supersector Relative),Previous Score (Supersector Relative),Time
C30393,4031976,DE000A1EWWW0,,,Adidas              ,GER ,DE,XETR,3000,3700,3760,3765,Governance Pillar,2.3,2.3,3.4,3.4,8,8,2016-06
C88747,B02J639,GB00B02J6398,ADM,,Admiral Group       ,UK  ,GB,XLON,8000,8500,8530,8534,Environmental Pillar,1,1,3,2,6,5,2016-06
C88747,B02J639,GB00B02J6398,ADM,,Admiral Group       ,UK  ,GB,XLON,8000,8500,8530,8534,Social Pillar,1.7,1,1,2.5,5,9,2016-06
C88747,B02J639,GB00B02J6398,ADM,,Admiral Group       ,UK  ,GB,XLON,8000,8500,8530,8534,Governance Pillar,2.3,2.3,2.3,2.3,3,3,2016-06
C02935,2008154,US00724F1012,ADBE,00724F101,Adobe Systems Inc   ,USA ,US,XNAS,9000,9500,9530,9537,Environmental Pillar,1,1,5,5,10,10,2016-06
C02935,2008154,US00724F1012,ADBE,00724F101,Adobe Systems Inc   ,USA ,US,XNAS,9000,9500,9530,9537,Social Pillar,1.5,1.5,2.3,1.7,7,4,2016-06
C02935,2008154,US00724F1012,ADBE,00724F101,Adobe Systems Inc   ,USA ,US,XNAS,9000,9500,9530,9537,Governance Pillar,2.3,2.3,3.1,2.3,7,3,2016-06
C74012,2822019,US00751Y1064,AAP,00751Y106,Advance Auto Parts  ,USA ,US,XNYS,5000,5300,5370,5379,Environmental Pillar,2,2,0.3,0.3,2,2,2016-06
C74012,2822019,US00751Y1064,AAP,00751Y106,Advance Auto Parts  ,USA ,US,XNYS,5000,5300,5370,5379,Social Pillar,2,2,0.5,0.5,2,2,2016-06
C74012,2822019,US00751Y1064,AAP,00751Y106,Advance Auto Parts  ,USA ,US,XNYS,5000,5300,5370,5379,Governance Pillar,2,2,5,5,9,9,2016-06
C30563,6870490,JP3122400009,6857,,Advantest Corp      ,JA  ,JP,XTKS,9000,9500,9570,9576,Environmental Pillar,2.3,2.3,2.9,2.9,6,6,2016-06
C30563,6870490,JP3122400009,6857,,Advantest Corp      ,JA  ,JP,XTKS,9000,9500,9570,9576,Social Pillar,2.5,2.5,1.9,1.9,5,5,2016-06
C30563,6870490,JP3122400009,6857,,Advantest Corp      ,JA  ,JP,XTKS,9000,9500,9570,9576,Governance Pillar,2,2,2.5,2.5,3,4,2016-06
C01171,5927375,NL0000303709,,,Aegon NV            ,NETH,NL,XAMS,8000,8500,8570,8575,Environmental Pillar,1,1,5,4,10,8,2016-06
