12/12/2014 (C) FTSE International Limited 2014. All Rights Reserved,,,,,,,,,,
FTSE ESG Ratings (Global) - Pillar,,,,,,,,,,
 ,,,,,,,,,,
Cons Code,SEDOL,Constituent Name,Pillar,Exposure,Previous Exposure,Score,Previous Score,Score (Supersector Relative),Previous Score (Supersector Relative),Time
690,6196408,Chugai Seiyaku      ,Social Pillar,2,,1.8,,5,,2014-12
690,6196408,Chugai Seiyaku      ,Governance Pillar,2,,2.5,,4,,2014-12
55202,6195803,Chugoku Bank        ,Environmental Pillar,1,,1,,2,,2014-12
55202,6195803,Chugoku Bank        ,Social Pillar,2,,0.8,,3,,2014-12
55202,6195803,Chugoku Bank        ,Governance Pillar,2.33333,,1,,1,,2014-12
691,6195900,Chugoku Elec Power  ,Environmental Pillar,3,,2.5,,5,,2014-12
691,6195900,Chugoku Elec Power  ,Social Pillar,2.75,,2.3,,6,,2014-12
691,6195900,Chugoku Elec Power  ,Governance Pillar,2.33333,,1.7,,1,,2014-12
69708,2195841,Church & Dwight     ,Environmental Pillar,2,,2.5,,6,,2014-12
69708,2195841,Church & Dwight     ,Social Pillar,2,,2.7,,6,,2014-12
69708,2195841,Church & Dwight     ,Governance Pillar,2,,4.5,,10,,2014-12
41682,B3KT0S5,CI Financial        ,Environmental Pillar,1,,1,,4,,2014-12
41682,B3KT0S5,CI Financial        ,Social Pillar,1.66667,,1.6,,6,,2014-12
41682,B3KT0S5,CI Financial        ,Governance Pillar,2.33333,,2.9,,6,,2014-12
184,2170525,CIBC                ,Environmental Pillar,1,,5,,9,,2014-12
184,2170525,CIBC                ,Social Pillar,2,,3,,8,,2014-12
184,2170525,CIBC                ,Governance Pillar,2.33333,,4.3,,10,,2014-12
1989,2196479,Cigna Corp          ,Environmental Pillar,1,,4,,8,,2014-12
1989,2196479,Cigna Corp          ,Social Pillar,2.5,,1.2,,3,,2014-12
1989,2196479,Cigna Corp          ,Governance Pillar,2,,4,,9,,2014-12
74058,2987521,Cimarex Energy Co   ,Environmental Pillar,3,,1,,3,,2014-12
74058,2987521,Cimarex Energy Co   ,Social Pillar,2.66667,,0.4,,1,,2014-12
74058,2987521,Cimarex Energy Co   ,Governance Pillar,2.33333,,2.6,,3,,2014-12
2603,2196888,Cincinnati Fin Cp   ,Environmental Pillar,1,,3,,7,,2014-12
2603,2196888,Cincinnati Fin Cp   ,Social Pillar,1.66667,,0.4,,2,,2014-12
2603,2196888,Cincinnati Fin Cp   ,Governance Pillar,2.33333,,2.6,,5,,2014-12
64709,2197137,Cintas Corp         ,Environmental Pillar,2,,0.3,,1,,2014-12
64709,2197137,Cintas Corp         ,Social Pillar,2,,2,,6,,2014-12
64709,2197137,Cintas Corp         ,Governance Pillar,2,,3,,6,,2014-12
2968,2198163,Cisco Systems       ,Environmental Pillar,2.5,,5,,10,,2014-12
2968,2198163,Cisco Systems       ,Social Pillar,2.66667,,3.5,,9,,2014-12
2968,2198163,Cisco Systems       ,Governance Pillar,2.33333,,2.7,,5,,2014-12
69587,B4Z73G0,CIT Group           ,Environmental Pillar,1,,1,,4,,2014-12
69587,B4Z73G0,CIT Group           ,Social Pillar,1.5,,1.7,,6,,2014-12
69587,B4Z73G0,CIT Group           ,Governance Pillar,2.75,,2.5,,4,,2014-12
2773,2297907,Citigroup           ,Environmental Pillar,1,,5,,9,,2014-12
2773,2297907,Citigroup           ,Social Pillar,2,,3,,8,,2014-12
2773,2297907,Citigroup           ,Governance Pillar,2.75,,3.4,,7,,2014-12
692,6197304,Citizen Holdings    ,Environmental Pillar,2.5,,2.5,,6,,2014-12
692,6197304,Citizen Holdings    ,Social Pillar,2.5,,1.3,,3,,2014-12
692,6197304,Citizen Holdings    ,Governance Pillar,2,,2.5,,4,,2014-12
64667,2182553,Citrix Systems      ,Environmental Pillar,1,,1,,3,,2014-12
64667,2182553,Citrix Systems      ,Social Pillar,1.5,,1.7,,4,,2014-12
64667,2182553,Citrix Systems      ,Governance Pillar,2.33333,,2.4,,3,,2014-12
1273,6197928,City Developments   ,Environmental Pillar,2.5,,3.3,,9,,2014-12
1273,6197928,City Developments   ,Social Pillar,2.75,,2.7,,9,,2014-12
1273,6197928,City Developments   ,Governance Pillar,2.75,,3.1,,6,,2014-12
69711,2199111,City National       ,Environmental Pillar,1,,2,,4,,2014-12
69711,2199111,City National       ,Social Pillar,1.66667,,1,,4,,2014-12
69711,2199111,City National       ,Governance Pillar,2.33333,,2.7,,5,,2014-12
32354,B2492F5,CJ Cheiljedang      ,Environmental Pillar,3,,3.3,,9,,2014-12
32354,B2492F5,CJ Cheiljedang      ,Social Pillar,2.8,,1.4,,4,,2014-12
32354,B2492F5,CJ Cheiljedang      ,Governance Pillar,2.33333,,3.3,,8,,2014-12
56652,6189516,CJ Corp             ,Environmental Pillar,2.75,,0,,1,,2014-12
56652,6189516,CJ Corp             ,Social Pillar,2.8,,0,,1,,2014-12
56652,6189516,CJ Corp             ,Governance Pillar,2.33333,,1.1,,1,,2014-12
56948,6497112,CJ Korea Express    ,Environmental Pillar,3,,0,,1,,2014-12
56948,6497112,CJ Korea Express    ,Social Pillar,2.33333,,0,,1,,2014-12
56948,6497112,CJ Korea Express    ,Governance Pillar,2,,2,,3,,2014-12
36835,6200600,Clal Insurance      ,Environmental Pillar,1,,1,,3,,2014-12
36835,6200600,Clal Insurance      ,Social Pillar,1.66667,,0.4,,2,,2014-12
36835,6200600,Clal Insurance      ,Governance Pillar,2.33333,,2,,2,,2014-12
30714,7113990,Clariant            ,Environmental Pillar,2.75,,3.5,,9,,2014-12
30714,7113990,Clariant            ,Social Pillar,2,,3.7,,10,,2014-12
30714,7113990,Clariant            ,Governance Pillar,2.33333,,3.6,,9,,2014-12
1994,2204026,Clorox              ,Environmental Pillar,1.5,,3.7,,9,,2014-12
1994,2204026,Clorox              ,Social Pillar,1.5,,3,,8,,2014-12
1994,2204026,Clorox              ,Governance Pillar,2,,4.5,,10,,2014-12
503,6097017,CLP Holdings        ,Environmental Pillar,3,,3.7,,9,,2014-12
503,6097017,CLP Holdings        ,Social Pillar,3,,2.7,,7,,2014-12
503,6097017,CLP Holdings        ,Governance Pillar,2.33333,,3.9,,8,,2014-12
77220,2965839,CME Group           ,Environmental Pillar,1,,1,,4,,2014-12
77220,2965839,CME Group           ,Social Pillar,2,,1.2,,5,,2014-12
77220,2965839,CME Group           ,Governance Pillar,2.33333,,2.9,,6,,2014-12
2779,2219224,CMS Energy Corp     ,Environmental Pillar,3,,2.3,,5,,2014-12
2779,2219224,CMS Energy Corp     ,Social Pillar,2.33333,,2.3,,6,,2014-12
2779,2219224,CMS Energy Corp     ,Governance Pillar,2.33333,,2.9,,3,,2014-12
1995,2204866,CNA Financial Corp  ,Environmental Pillar,1,,1,,3,,2014-12
1995,2204866,CNA Financial Corp  ,Social Pillar,1.66667,,0.8,,4,,2014-12
1995,2204866,CNA Financial Corp  ,Governance Pillar,2.33333,,2.4,,4,,2014-12
127747,BDSV2V0,Cnh Industrial      ,Environmental Pillar,2.5,,4.8,,10,,2014-12
127747,BDSV2V0,Cnh Industrial      ,Social Pillar,2.5,,4.5,,10,,2014-12
127747,BDSV2V0,Cnh Industrial      ,Governance Pillar,2,,5,,10,,2014-12
44533,5543986,Cnp Assurance       ,Environmental Pillar,1,,3,,7,,2014-12
44533,5543986,Cnp Assurance       ,Social Pillar,1.66667,,3.6,,10,,2014-12
44533,5543986,Cnp Assurance       ,Governance Pillar,2.33333,,3.1,,8,,2014-12
70359,2646015,Coach Inc           ,Environmental Pillar,2,,2.5,,6,,2014-12
70359,2646015,Coach Inc           ,Social Pillar,2.33333,,3.3,,8,,2014-12
70359,2646015,Coach Inc           ,Governance Pillar,2,,4.5,,10,,2014-12
119979,B4XH005,Cobalt International,Environmental Pillar,3,,0.7,,3,,2014-12
119979,B4XH005,Cobalt International,Social Pillar,2.66667,,0.8,,3,,2014-12
119979,B4XH005,Cobalt International,Governance Pillar,2.33333,,2.9,,4,,2014-12
1648,B07KD36,Cobham              ,Environmental Pillar,2.5,,3.2,,9,,2014-12
1648,B07KD36,Cobham              ,Social Pillar,2.5,,3.1,,9,,2014-12
1648,B07KD36,Cobham              ,Governance Pillar,2.66667,,2.4,,4,,2014-12
1996,2206657,Coca-Cola           ,Environmental Pillar,2.5,,3.7,,9,,2014-12
1996,2206657,Coca-Cola           ,Social Pillar,2.6,,4.5,,10,,2014-12
1996,2206657,Coca-Cola           ,Governance Pillar,2.5,,3.2,,8,,2014-12
7,6123451,Coca-Cola Amatil    ,Environmental Pillar,2.6,,3.2,,9,,2014-12
7,6123451,Coca-Cola Amatil    ,Social Pillar,2.8,,3.9,,9,,2014-12
7,6123451,Coca-Cola Amatil    ,Governance Pillar,2.33333,,4.3,,10,,2014-12
76060,6355544,Coca-Cola East Japan,Environmental Pillar,2.5,,1.8,,5,,2014-12
76060,6355544,Coca-Cola East Japan,Social Pillar,2.2,,1.8,,5,,2014-12
76060,6355544,Coca-Cola East Japan,Governance Pillar,2.33333,,2.1,,4,,2014-12
2971,B42BPG9,Coca-Cola Enterp.   ,Environmental Pillar,2.5,,4.4,,10,,2014-12
2971,B42BPG9,Coca-Cola Enterp.   ,Social Pillar,2.2,,4.5,,10,,2014-12
2971,B42BPG9,Coca-Cola Enterp.   ,Governance Pillar,2.5,,4.4,,10,,2014-12
146639,B9895B7,Coca-Cola HBC AG    ,Environmental Pillar,2.5,,4.4,,10,,2014-12
146639,B9895B7,Coca-Cola HBC AG    ,Social Pillar,2.6,,4.2,,10,,2014-12
146639,B9895B7,Coca-Cola HBC AG    ,Governance Pillar,2.33333,,5,,10,,2014-12
55162,6163286,Coca-Cola West Compa,Environmental Pillar,2.5,,2.4,,7,,2014-12
55162,6163286,Coca-Cola West Compa,Social Pillar,2.6,,1.2,,3,,2014-12
55162,6163286,Coca-Cola West Compa,Governance Pillar,2.5,,1.8,,2,,2014-12
40142,6211798,Cochlear            ,Environmental Pillar,1,,1,,3,,2014-12
40142,6211798,Cochlear            ,Social Pillar,2.5,,2,,6,,2014-12
40142,6211798,Cochlear            ,Governance Pillar,2.33333,,2.3,,3,,2014-12
64961,2257019,Cognizant Tech Sltns,Environmental Pillar,1,,5,,10,,2014-12
64961,2257019,Cognizant Tech Sltns,Social Pillar,1.5,,4,,10,,2014-12
64961,2257019,Cognizant Tech Sltns,Governance Pillar,2,,5,,10,,2014-12
106239,B2RB4W9,Colfax              ,Environmental Pillar,nc,,nc,,nc,,2014-12
106239,B2RB4W9,Colfax              ,Social Pillar,nc,,nc,,nc,,2014-12
106239,B2RB4W9,Colfax              ,Governance Pillar,nc,,nc,,nc,,2014-12
1998,2209106,Colgate-Palmolive   ,Environmental Pillar,2.6,,2.5,,5,,2014-12
1998,2209106,Colgate-Palmolive   ,Social Pillar,2.75,,3,,8,,2014-12
1998,2209106,Colgate-Palmolive   ,Governance Pillar,2.5,,3.3,,8,,2014-12
30401,B8FMRX8,Coloplast B         ,Environmental Pillar,1,,5,,10,,2014-12
30401,B8FMRX8,Coloplast B         ,Social Pillar,2.5,,2.6,,7,,2014-12
30401,B8FMRX8,Coloplast B         ,Governance Pillar,2,,4.5,,10,,2014-12
30586,5806225,Colruyt             ,Environmental Pillar,2.5,,2.2,,7,,2014-12
30586,5806225,Colruyt             ,Social Pillar,2.75,,1.9,,6,,2014-12
30586,5806225,Colruyt             ,Governance Pillar,2.5,,2.4,,3,,2014-12
2696,2044545,Comcast A           ,Environmental Pillar,2.25,,0.7,,2,,2014-12
2696,2044545,Comcast A           ,Social Pillar,2.33333,,2.6,,7,,2014-12
2696,2044545,Comcast A           ,Governance Pillar,2,,4.5,,9,,2014-12
2972,2089687,Comcast Special A   ,Environmental Pillar,2.25,,0.7,,2,,2014-12
2972,2089687,Comcast Special A   ,Social Pillar,2.33333,,2.6,,7,,2014-12
2972,2089687,Comcast Special A   ,Governance Pillar,2,,4.5,,9,,2014-12
2973,2212870,Comerica            ,Environmental Pillar,1,,5,,9,,2014-12
2973,2212870,Comerica            ,Social Pillar,1.66667,,1.4,,6,,2014-12
2973,2212870,Comerica            ,Governance Pillar,2.33333,,4,,9,,2014-12
61773,6603737,ComfortDelGro       ,Environmental Pillar,2,,1,,4,,2014-12
61773,6603737,ComfortDelGro       ,Social Pillar,2.5,,0.4,,2,,2014-12
61773,6603737,ComfortDelGro       ,Governance Pillar,2.33333,,1.7,,2,,2014-12
64766,2213204,Commerce Bancshares ,Environmental Pillar,1,,1,,2,,2014-12
64766,2213204,Commerce Bancshares ,Social Pillar,1.66667,,0.8,,2,,2014-12
64766,2213204,Commerce Bancshares ,Governance Pillar,2.33333,,3.3,,7,,2014-12
2406,B90LKT4,Commerzbank         ,Environmental Pillar,1,,5,,9,,2014-12
2406,B90LKT4,Commerzbank         ,Social Pillar,2,,2.3,,7,,2014-12
2406,B90LKT4,Commerzbank         ,Governance Pillar,2.33333,,4,,9,,2014-12
30163,6215035,Commonwealth Bank of,Environmental Pillar,1,,5,,9,,2014-12
30163,6215035,Commonwealth Bank of,Social Pillar,2,,3.2,,9,,2014-12
30163,6215035,Commonwealth Bank of,Governance Pillar,2.33333,,3.9,,9,,2014-12
39183,BLNN3L4,Compass Group       ,Environmental Pillar,2.25,,2.7,,8,,2014-12
39183,BLNN3L4,Compass Group       ,Social Pillar,2.6,,2.3,,7,,2014-12
39183,BLNN3L4,Compass Group       ,Governance Pillar,2.66667,,3.1,,6,,2014-12
2974,2215200,Computer Sciences   ,Environmental Pillar,2,,2.3,,5,,2014-12
2974,2215200,Computer Sciences   ,Social Pillar,2,,2.9,,8,,2014-12
2974,2215200,Computer Sciences   ,Governance Pillar,2.66667,,2.8,,5,,2014-12
36810,6180412,Computershare       ,Environmental Pillar,1,,3,,8,,2014-12
36810,6180412,Computershare       ,Social Pillar,1.5,,1.7,,5,,2014-12
36810,6180412,Computershare       ,Governance Pillar,2.33333,,2,,3,,2014-12
55936,6687247,Comsys Holdings     ,Environmental Pillar,2.33333,,1.9,,6,,2014-12
55936,6687247,Comsys Holdings     ,Social Pillar,2.66667,,0.6,,2,,2014-12
55936,6687247,Comsys Holdings     ,Governance Pillar,2.33333,,1,,1,,2014-12
2005,2215460,Conagra Foods       ,Environmental Pillar,2.5,,3.2,,9,,2014-12
2005,2215460,Conagra Foods       ,Social Pillar,2.6,,2.5,,7,,2014-12
2005,2215460,Conagra Foods       ,Governance Pillar,2.5,,3.8,,9,,2014-12
28823,B1YWRK7,Concho Resources    ,Environmental Pillar,3,,0.7,,3,,2014-12
28823,B1YWRK7,Concho Resources    ,Social Pillar,3,,0.3,,1,,2014-12
28823,B1YWRK7,Concho Resources    ,Governance Pillar,2.33333,,3.1,,6,,2014-12
10094,2685717,ConocoPhillips      ,Environmental Pillar,3,,3.5,,10,,2014-12
10094,2685717,ConocoPhillips      ,Social Pillar,3,,3,,8,,2014-12
10094,2685717,ConocoPhillips      ,Governance Pillar,2.33333,,3.1,,6,,2014-12
2006,2216850,Cons Edison Holding ,Environmental Pillar,3,,3.3,,9,,2014-12
2006,2216850,Cons Edison Holding ,Social Pillar,2.33333,,3.3,,8,,2014-12
2006,2216850,Cons Edison Holding ,Governance Pillar,2.33333,,3.4,,5,,2014-12
70014,2413758,Consol Energy       ,Environmental Pillar,3,,1.7,,3,,2014-12
70014,2413758,Consol Energy       ,Social Pillar,2.66667,,2.4,,6,,2014-12
70014,2413758,Consol Energy       ,Governance Pillar,2.33333,,4,,9,,2014-12
69653,2170473,Constellation Brands,Environmental Pillar,2.5,,1,,3,,2014-12
69653,2170473,Constellation Brands,Social Pillar,2.4,,2,,6,,2014-12
69653,2170473,Constellation Brands,Governance Pillar,2.5,,3.8,,9,,2014-12
34353,6152529,Contact Energy      ,Environmental Pillar,2.66667,,1.6,,3,,2014-12
34353,6152529,Contact Energy      ,Social Pillar,2.33333,,2.3,,6,,2014-12
34353,6152529,Contact Energy      ,Governance Pillar,2,,3,,3,,2014-12
2408,4598589,Continental         ,Environmental Pillar,2.5,,2.9,,6,,2014-12
2408,4598589,Continental         ,Social Pillar,2.5,,3,,8,,2014-12
2408,4598589,Continental         ,Governance Pillar,2.33333,,2.9,,7,,2014-12
27332,B1XGWS3,Continental Resource,Environmental Pillar,3,,1,,3,,2014-12
27332,B1XGWS3,Continental Resource,Social Pillar,2.66667,,0.4,,1,,2014-12
27332,B1XGWS3,Continental Resource,Governance Pillar,2.33333,,2.4,,3,,2014-12
69675,2182531,Core Laboratories   ,Environmental Pillar,2.66667,,1.3,,4,,2014-12
69675,2182531,Core Laboratories   ,Social Pillar,2.66667,,2,,6,,2014-12
69675,2182531,Core Laboratories   ,Governance Pillar,2.33333,,3.4,,7,,2014-12
58602,4929286,Corio               ,Environmental Pillar,2.25,,4,,10,,2014-12
58602,4929286,Corio               ,Social Pillar,2.25,,2.4,,9,,2014-12
58602,4929286,Corio               ,Governance Pillar,2.33333,,4,,10,,2014-12
2014,2224701,Corning             ,Environmental Pillar,2.75,,1.9,,5,,2014-12
2014,2224701,Corning             ,Social Pillar,2.75,,2,,6,,2014-12
2014,2224701,Corning             ,Governance Pillar,2.33333,,2.9,,6,,2014-12
61552,B0WCDT3,Cosco Corp          ,Environmental Pillar,2.33333,,0,,1,,2014-12
61552,B0WCDT3,Cosco Corp          ,Social Pillar,2.33333,,1.4,,4,,2014-12
61552,B0WCDT3,Cosco Corp          ,Governance Pillar,2,,2,,3,,2014-12
694,6226338,Cosmo Oil           ,Environmental Pillar,3,,3.3,,9,,2014-12
694,6226338,Cosmo Oil           ,Social Pillar,3,,3,,8,,2014-12
694,6226338,Cosmo Oil           ,Governance Pillar,2.33333,,3,,5,,2014-12
6894,B036QP1,Cosmos Pharmaceutica,Environmental Pillar,2.33333,,0,,1,,2014-12
6894,B036QP1,Cosmos Pharmaceutica,Social Pillar,2,,0.7,,3,,2014-12
6894,B036QP1,Cosmos Pharmaceutica,Governance Pillar,2,,2,,2,,2014-12
2611,2701271,Costco Wholesale Cp ,Environmental Pillar,2,,3,,9,,2014-12
2611,2701271,Costco Wholesale Cp ,Social Pillar,2.33333,,1.6,,5,,2014-12
2611,2701271,Costco Wholesale Cp ,Governance Pillar,2,,5,,9,,2014-12
27949,B68SQD2,Covidien            ,Environmental Pillar,1,,5,,10,,2014-12
27949,B68SQD2,Covidien            ,Social Pillar,2.5,,2.4,,7,,2014-12
27949,B68SQD2,Covidien            ,Governance Pillar,2.33333,,3,,6,,2014-12
57299,6173401,Coway               ,Environmental Pillar,2.33333,,1.6,,3,,2014-12
57299,6173401,Coway               ,Social Pillar,2.66667,,2,,5,,2014-12
57299,6173401,Coway               ,Governance Pillar,2,,3.5,,8,,2014-12
72869,7262610,Credit Agricole     ,Environmental Pillar,1,,5,,9,,2014-12
72869,7262610,Credit Agricole     ,Social Pillar,2,,3.8,,10,,2014-12
72869,7262610,Credit Agricole     ,Governance Pillar,2.33333,,3.3,,7,,2014-12
30719,6591809,Credit Saison       ,Environmental Pillar,2,,0,,1,,2014-12
30719,6591809,Credit Saison       ,Social Pillar,2.66667,,0.9,,4,,2014-12
30719,6591809,Credit Saison       ,Governance Pillar,2.33333,,1.7,,2,,2014-12
1502,7171589,Credit Suisse Group ,Environmental Pillar,1,,4,,7,,2014-12
1502,7171589,Credit Suisse Group ,Social Pillar,2,,3.7,,10,,2014-12
1502,7171589,Credit Suisse Group ,Governance Pillar,2.75,,2.8,,5,,2014-12
64823,2232351,Cree Inc            ,Environmental Pillar,2.5,,0.3,,2,,2014-12
64823,2232351,Cree Inc            ,Social Pillar,2.66667,,0.8,,2,,2014-12
64823,2232351,Cree Inc            ,Governance Pillar,2.33333,,3.1,,7,,2014-12
73900,B67C8W8,Crescent Point Energ,Environmental Pillar,3,,1,,3,,2014-12
73900,B67C8W8,Crescent Point Energ,Social Pillar,2.66667,,0.4,,1,,2014-12
73900,B67C8W8,Crescent Point Energ,Governance Pillar,2.33333,,2.6,,3,,2014-12
63893,182704,CRH                 ,Environmental Pillar,2.5,,3,,9,,2014-12
63893,182704,CRH                 ,Social Pillar,2.75,,3,,9,,2014-12
63893,182704,CRH                 ,Governance Pillar,2.66667,,2,,3,,2014-12
1608,233527,Croda International ,Environmental Pillar,2.66667,,3.3,,8,,2014-12
1608,233527,Croda International ,Social Pillar,2,,3.2,,9,,2014-12
1608,233527,Croda International ,Governance Pillar,2.33333,,3.4,,8,,2014-12
74097,2285991,Crown Castle Intl Co,Environmental Pillar,2.33333,,0.1,,2,,2014-12
74097,2285991,Crown Castle Intl Co,Social Pillar,1.66667,,0.4,,3,,2014-12
74097,2285991,Crown Castle Intl Co,Governance Pillar,2,,3.5,,8,,2014-12
30334,B29LCJ0,Crown Resorts       ,Environmental Pillar,2.5,,1.1,,4,,2014-12
30334,B29LCJ0,Crown Resorts       ,Social Pillar,2.5,,1.2,,5,,2014-12
30334,B29LCJ0,Crown Resorts       ,Governance Pillar,2,,4.5,,10,,2014-12
30722,6185495,CSL                 ,Environmental Pillar,2,,3.5,,7,,2014-12
30722,6185495,CSL                 ,Social Pillar,2.66667,,3.8,,9,,2014-12
30722,6185495,CSL                 ,Governance Pillar,2.66667,,3.5,,8,,2014-12
37,6238645,CSR                 ,Environmental Pillar,3,,2.7,,8,,2014-12
37,6238645,CSR                 ,Social Pillar,2.66667,,3,,9,,2014-12
37,6238645,CSR                 ,Governance Pillar,2.33333,,2.9,,6,,2014-12
2017,2160753,CSX Corp            ,Environmental Pillar,2,,4,,10,,2014-12
2017,2160753,CSX Corp            ,Social Pillar,2,,3.2,,9,,2014-12
2017,2160753,CSX Corp            ,Governance Pillar,2,,4,,9,,2014-12
2019,2240202,Cummins             ,Environmental Pillar,2.25,,4.2,,10,,2014-12
2019,2240202,Cummins             ,Social Pillar,2.5,,3.1,,9,,2014-12
2019,2240202,Cummins             ,Governance Pillar,2.66667,,3.1,,7,,2014-12
2190,2577609,CVS Health Corporati,Environmental Pillar,2.5,,2.8,,9,,2014-12
2190,2577609,CVS Health Corporati,Social Pillar,2.33333,,2.9,,8,,2014-12
2190,2577609,CVS Health Corporati,Governance Pillar,2,,5,,9,,2014-12
69789,2250687,D.R. Horton Inc     ,Environmental Pillar,2.5,,0.3,,2,,2014-12
69789,2250687,D.R. Horton Inc     ,Social Pillar,2.75,,0.3,,1,,2014-12
69789,2250687,D.R. Horton Inc     ,Governance Pillar,2.33333,,2.9,,5,,2014-12
56727,6249584,Daelim Industrial   ,Environmental Pillar,2.8,,1.7,,5,,2014-12
56727,6249584,Daelim Industrial   ,Social Pillar,3,,2,,6,,2014-12
56727,6249584,Daelim Industrial   ,Governance Pillar,2.33333,,2.9,,6,,2014-12
74897,6344122,Daewoo Eng & Constr ,Environmental Pillar,2.5,,2,,6,,2014-12
74897,6344122,Daewoo Eng & Constr ,Social Pillar,3,,2.5,,8,,2014-12
74897,6344122,Daewoo Eng & Constr ,Governance Pillar,2.33333,,2,,3,,2014-12
74942,6344274,Daewoo International,Environmental Pillar,3,,0.4,,2,,2014-12
74942,6344274,Daewoo International,Social Pillar,3,,0.5,,2,,2014-12
74942,6344274,Daewoo International,Governance Pillar,2.75,,2.4,,3,,2014-12
36300,6249658,Daewoo Securities   ,Environmental Pillar,1,,4,,9,,2014-12
36300,6249658,Daewoo Securities   ,Social Pillar,2,,1.7,,6,,2014-12
36300,6249658,Daewoo Securities   ,Governance Pillar,2.33333,,2.6,,5,,2014-12
74868,6211732,Daewoo Shipbuilding ,Environmental Pillar,3,,2,,5,,2014-12
74868,6211732,Daewoo Shipbuilding ,Social Pillar,3,,1.3,,4,,2014-12
74868,6211732,Daewoo Shipbuilding ,Governance Pillar,2.33333,,3.1,,7,,2014-12
52733,6249799,Dah Sing            ,Environmental Pillar,1,,2,,4,,2014-12
52733,6249799,Dah Sing            ,Social Pillar,2,,0.8,,3,,2014-12
52733,6249799,Dah Sing            ,Governance Pillar,2.33333,,2.1,,4,,2014-12
88259,B01G0P1,Dah Sing Banking Gro,Environmental Pillar,1,,2,,4,,2014-12
88259,B01G0P1,Dah Sing Banking Gro,Social Pillar,2,,0.8,,3,,2014-12
88259,B01G0P1,Dah Sing Banking Gro,Governance Pillar,2.33333,,2.1,,4,,2014-12
695,6250906,Dai Nippon Printing ,Environmental Pillar,2.5,,3.4,,8,,2014-12
695,6250906,Dai Nippon Printing ,Social Pillar,2.5,,2.5,,7,,2014-12
695,6250906,Dai Nippon Printing ,Governance Pillar,2.33333,,2.1,,2,,2014-12
697,6250542,Daicel              ,Environmental Pillar,2.66667,,2.6,,5,,2014-12
697,6250542,Daicel              ,Social Pillar,2,,0.8,,2,,2014-12
697,6250542,Daicel              ,Governance Pillar,2,,2,,2,,2014-12
698,6250627,Daido Steel Co      ,Environmental Pillar,3,,2,,4,,2014-12
698,6250627,Daido Steel Co      ,Social Pillar,3,,0.3,,2,,2014-12
698,6250627,Daido Steel Co      ,Governance Pillar,2.33333,,2.1,,2,,2014-12
55265,6250304,Daihatsu Motor      ,Environmental Pillar,2.5,,2.8,,6,,2014-12
55265,6250304,Daihatsu Motor      ,Social Pillar,2.5,,1.1,,3,,2014-12
55265,6250304,Daihatsu Motor      ,Governance Pillar,2.33333,,1.7,,3,,2014-12
121478,B601QS4,Dai-ichi Life Insura,Environmental Pillar,1,,5,,10,,2014-12
121478,B601QS4,Dai-ichi Life Insura,Social Pillar,2,,2,,8,,2014-12
121478,B601QS4,Dai-ichi Life Insura,Governance Pillar,2.33333,,2.3,,3,,2014-12
978,B0J7D91,Daiichi Sankyo      ,Environmental Pillar,2,,3.5,,7,,2014-12
978,B0J7D91,Daiichi Sankyo      ,Social Pillar,2,,2.2,,6,,2014-12
978,B0J7D91,Daiichi Sankyo      ,Governance Pillar,2.66667,,1.5,,1,,2014-12
701,6250724,Daikin Industries   ,Environmental Pillar,2.75,,3,,8,,2014-12
701,6250724,Daikin Industries   ,Social Pillar,2.75,,2.2,,6,,2014-12
701,6250724,Daikin Industries   ,Governance Pillar,2,,3.5,,8,,2014-12
10138,6250951,Daikyo              ,Environmental Pillar,nc,,nc,,nc,,2014-12
10138,6250951,Daikyo              ,Social Pillar,nc,,nc,,nc,,2014-12
10138,6250951,Daikyo              ,Governance Pillar,nc,,nc,,nc,,2014-12
30514,945736,Daily Mail & Gn Tr A,Environmental Pillar,1,,3,,7,,2014-12
30514,945736,Daily Mail & Gn Tr A,Social Pillar,1.5,,1.7,,4,,2014-12
30514,945736,Daily Mail & Gn Tr A,Governance Pillar,2,,4,,7,,2014-12
2410,5529027,Daimler AG          ,Environmental Pillar,2.5,,4.2,,10,,2014-12
2410,5529027,Daimler AG          ,Social Pillar,2.5,,3.9,,10,,2014-12
2410,5529027,Daimler AG          ,Governance Pillar,2.75,,3.5,,9,,2014-12
55280,6251028,Dainippon Screen Man,Environmental Pillar,2.25,,3.8,,8,,2014-12
55280,6251028,Dainippon Screen Man,Social Pillar,2.5,,3.2,,9,,2014-12
55280,6251028,Dainippon Screen Man,Governance Pillar,2.66667,,2.9,,6,,2014-12
55284,6251147,Daishi Bank         ,Environmental Pillar,1,,1,,2,,2014-12
55284,6251147,Daishi Bank         ,Social Pillar,2,,0.2,,1,,2014-12
55284,6251147,Daishi Bank         ,Governance Pillar,2.33333,,1.3,,2,,2014-12
30303,6250508,Daito Trust Constr  ,Environmental Pillar,2.33333,,1.6,,5,,2014-12
30303,6250508,Daito Trust Constr  ,Social Pillar,3,,0.3,,1,,2014-12
30303,6250508,Daito Trust Constr  ,Governance Pillar,2.33333,,1.6,,2,,2014-12
706,6251363,Daiwa House Industry,Environmental Pillar,2.5,,2.9,,7,,2014-12
706,6251363,Daiwa House Industry,Social Pillar,3,,1.5,,4,,2014-12
706,6251363,Daiwa House Industry,Governance Pillar,2.33333,,1.6,,2,,2014-12
